old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
정부,산업통상자원부,inferred,156372653,"(설명자료)정부와 한수원은 원전기업들의 인증 취득유지에 소요되는 비용 지원을 확대하고 있음(서울경제, 1.23일자 보도에 대한 설명)",data/2020/2020-01/2020-01-23/069_정부_설명자료_정부와_한수원은_원전기업들의_인증_취득유지에_소요되는_비용_지원을_확대하고_있음_서울경제_1_23일자_보도에_대한_설명.md,data/2020/2020-01/2020-01-23/069_산업통상자원부_설명자료_정부와_한수원은_원전기업들의_인증_취득유지에_소요되는_비용_지원을_확대하고_있음_서울경제_1_23일자_보도에_대한_설명.md
강원,환경부,inferred,156372678,(공동-참고)강원도 화천군 야생멧돼지 폐사체 3개체에서 아프리카돼지열병 바이러스 검출,data/2020/2020-01/2020-01-23/078_강원_공동_참고_강원도_화천군_야생멧돼지_폐사체_3개체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-23/078_환경부_공동_참고_강원도_화천군_야생멧돼지_폐사체_3개체에서_아프리카돼지열병_바이러스_검출.md
강원,환경부,inferred,156372718,(공동-참고)강원도 화천군 야생멧돼지 폐사체에서 아프리카돼지열병 바이러스 검출,data/2020/2020-01/2020-01-23/086_강원_공동_참고_강원도_화천군_야생멧돼지_폐사체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-23/086_환경부_공동_참고_강원도_화천군_야생멧돼지_폐사체에서_아프리카돼지열병_바이러스_검출.md
강원,환경부,inferred,156372705,"(공동-참고)경기도 파주시, 연천군 및 강원도 화천군 야생멧돼지 폐사체 6개체에서 아프리카돼지열병 바이러스 검출",data/2020/2020-01/2020-01-24/008_강원_공동_참고_경기도_파주시_연천군_및_강원도_화천군_야생멧돼지_폐사체_6개체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-24/008_환경부_공동_참고_경기도_파주시_연천군_및_강원도_화천군_야생멧돼지_폐사체_6개체에서_아프리카돼지열병_바이러스_검출.md
강원,환경부,inferred,156372759,(공동-참고)강원도 화천군 야생멧돼지 폐사체 2개체에서 아프리카돼지열병 바이러스 검출,data/2020/2020-01/2020-01-28/017_강원_공동_참고_강원도_화천군_야생멧돼지_폐사체_2개체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-28/017_환경부_공동_참고_강원도_화천군_야생멧돼지_폐사체_2개체에서_아프리카돼지열병_바이러스_검출.md
산업부,산업통상자원부,alias,156372846,"산업부 장관, 설 연휴 맞아 석유비축기지 현장점검",data/2020/2020-01/2020-01-28/032_산업부_산업부_장관_설_연휴_맞아_석유비축기지_현장점검.md,data/2020/2020-01/2020-01-28/032_산업통상자원부_산업부_장관_설_연휴_맞아_석유비축기지_현장점검.md
세부,산업통상자원부,inferred,156372853,"(설명자료) 재검토위원회는 세부 의견수렴 절차를 설계·논의 중이며 정부와 재검토위원회는 재검토준비단 건의를 존중하여 적기에 관리방안이 마련될 수 있도록 노력을 다할 것입니다.(한국경제, 1.28일자 보도에 대한 설명)",data/2020/2020-01/2020-01-28/038_세부_설명자료_재검토위원회는_세부_의견수렴_절차를_설계_논의_중이며_정부와_재검토위원회는_재검토준비단_건의를_존중하여_적기에_관리방안이_마련될_수_있.md,data/2020/2020-01/2020-01-28/038_산업통상자원부_설명자료_재검토위원회는_세부_의견수렴_절차를_설계_논의_중이며_정부와_재검토위원회는_재검토준비단_건의를_존중하여_적기에_관리방안이_마련될_수_있.md
일부,환경부,inferred,156372880,녹색제품에 저탄소제품 포함…공공기관 의무 구매로 활성화 기대,data/2020/2020-01/2020-01-28/045_일부_녹색제품에_저탄소제품_포함_공공기관_의무_구매로_활성화_기대.md,data/2020/2020-01/2020-01-28/045_환경부_녹색제품에_저탄소제품_포함_공공기관_의무_구매로_활성화_기대.md
당부,방송통신위원회,inferred,156372885,"한상혁 위원장, 신종 코로나 바이러스 관련 정확한 취재보도 당부 및 사회혼란 야기하는 정보에 적극 대응 주문",data/2020/2020-01/2020-01-28/060_당부_한상혁_위원장_신종_코로나_바이러스_관련_정확한_취재보도_당부_및_사회혼란_야기하는_정보에_적극_대응_주문.md,data/2020/2020-01/2020-01-28/060_방송통신위원회_한상혁_위원장_신종_코로나_바이러스_관련_정확한_취재보도_당부_및_사회혼란_야기하는_정보에_적극_대응_주문.md
산업부,산업통상자원부,alias,156372939,"(참고자료) 산업부, 신종 코로나바이러스 긴급 상황점검",data/2020/2020-01/2020-01-28/069_산업부_참고자료_산업부_신종_코로나바이러스_긴급_상황점검.md,data/2020/2020-01/2020-01-28/069_산업통상자원부_참고자료_산업부_신종_코로나바이러스_긴급_상황점검.md
일부,환경부,inferred,156372954,"(참고)1+1 재포장, 소형·휴대용 전자제품류 과대포장 원천 퇴출",data/2020/2020-01/2020-01-28/079_일부_참고_1_1_재포장_소형_휴대용_전자제품류_과대포장_원천_퇴출.md,data/2020/2020-01/2020-01-28/079_환경부_참고_1_1_재포장_소형_휴대용_전자제품류_과대포장_원천_퇴출.md
일부,국립환경과학원,inferred,156372981,"환경시험·검사기관, 국제적 적합성 향상 소통의 장 마련",data/2020/2020-01/2020-01-29/007_일부_환경시험_검사기관_국제적_적합성_향상_소통의_장_마련.md,data/2020/2020-01/2020-01-29/007_국립환경과학원_환경시험_검사기관_국제적_적합성_향상_소통의_장_마련.md
정부,산업통상자원부,inferred,156373067,"(설명자료)정부는 제대로 된 의견수렴을 바탕으로 국민적 수용성이 높은 관리정책 마련을 추진 중이며, 재검토준비단 건의를 존중하여 적기에 관리방안이 마련될 수 있도록 노력을 다할 것임(이데일리 1.29일자 보도에 대한 설명)",data/2020/2020-01/2020-01-29/036_정부_설명자료_정부는_제대로_된_의견수렴을_바탕으로_국민적_수용성이_높은_관리정책_마련을_추진_중이며_재검토준비단_건의를_존중하여_적기에_관리방안이_.md,data/2020/2020-01/2020-01-29/036_산업통상자원부_설명자료_정부는_제대로_된_의견수렴을_바탕으로_국민적_수용성이_높은_관리정책_마련을_추진_중이며_재검토준비단_건의를_존중하여_적기에_관리방안이_.md
산업부,산업통상자원부,alias,156373083,"산업부 장관, 규제 샌드박스 현장 간담회 개최",data/2020/2020-01/2020-01-29/041_산업부_산업부_장관_규제_샌드박스_현장_간담회_개최.md,data/2020/2020-01/2020-01-29/041_산업통상자원부_산업부_장관_규제_샌드박스_현장_간담회_개최.md
온실,환경부,inferred,156373103,성비교란 미생물에 감염된 딱정벌레 연구로 친환경 해충 방제 활용 추진,data/2020/2020-01/2020-01-29/055_온실_성비교란_미생물에_감염된_딱정벌레_연구로_친환경_해충_방제_활용_추진.md,data/2020/2020-01/2020-01-29/055_환경부_성비교란_미생물에_감염된_딱정벌레_연구로_친환경_해충_방제_활용_추진.md
위원,미분류,fallback-unclassified,156373081,2020년 제6차 위원회 결과,data/2020/2020-01/2020-01-29/061_위원_2020년_제6차_위원회_결과.md,data/2020/2020-01/2020-01-29/061_미분류_2020년_제6차_위원회_결과.md
지원,여성가족부,inferred,156373127,자녀의 면접교섭 서비스를 지원할 기관을 찾습니다,data/2020/2020-01/2020-01-29/065_지원_자녀의_면접교섭_서비스를_지원할_기관을_찾습니다.md,data/2020/2020-01/2020-01-29/065_여성가족부_자녀의_면접교섭_서비스를_지원할_기관을_찾습니다.md
강원,환경부,inferred,156373184,(공동-참고)강원도 화천군 야생멧돼지 폐사체 6개체에서 아프리카돼지열병 바이러스 검출,data/2020/2020-01/2020-01-29/090_강원_공동_참고_강원도_화천군_야생멧돼지_폐사체_6개체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-29/090_환경부_공동_참고_강원도_화천군_야생멧돼지_폐사체_6개체에서_아프리카돼지열병_바이러스_검출.md
국표원,국가기술표준원,alias,156373290,"국표원, 2020년 BIG3 표준개발 등 주요정책 발표",data/2020/2020-01/2020-01-30/037_국표원_국표원_2020년_BIG3_표준개발_등_주요정책_발표.md,data/2020/2020-01/2020-01-30/037_국가기술표준원_국표원_2020년_BIG3_표준개발_등_주요정책_발표.md
국립생물자원,환경부,inferred,156373318,"바닷속 미지의 이끼벌레, 도감으로 발간",data/2020/2020-01/2020-01-30/050_국립생물자원_바닷속_미지의_이끼벌레_도감으로_발간.md,data/2020/2020-01/2020-01-30/050_환경부_바닷속_미지의_이끼벌레_도감으로_발간.md
국립공원,환경부,inferred,156373381,"(공동-해명)'20.1.30.(목) 동아일보,「국립공원 문화재 관람료 폐지 추진」제하 기사 관련",data/2020/2020-01/2020-01-30/069_국립공원_공동_해명_20_1_30_목_동아일보_국립공원_문화재_관람료_폐지_추진_제하_기사_관련.md,data/2020/2020-01/2020-01-30/069_환경부_공동_해명_20_1_30_목_동아일보_국립공원_문화재_관람료_폐지_추진_제하_기사_관련.md
위원,방송통신위원회,inferred,156373331,"방통위 위원장, JTBC‘뉴스룸’팩트체크의 국내 최초 IFCN(국제 펙트체킹 네트워크) 인증 매우 뜻깊고, 향후 전문 팩트체크 기관 활성화에 노력해 나갈 것",data/2020/2020-01/2020-01-30/072_위원_방통위_위원장_JTBC_뉴스룸_팩트체크의_국내_최초_IFCN_국제_펙트체킹_네트워크_인증_매우_뜻깊고_향후_전문_팩트체크_기관_활성화에_노력해_.md,data/2020/2020-01/2020-01-30/072_방송통신위원회_방통위_위원장_JTBC_뉴스룸_팩트체크의_국내_최초_IFCN_국제_펙트체킹_네트워크_인증_매우_뜻깊고_향후_전문_팩트체크_기관_활성화에_노력해_.md
산업부,산업통상자원부,alias,156373379,"산업부 장관, 수출 플러스 조기 전환과 소재․부품․장비 산업 경쟁력 강화를 위한 중소기업의 역할 당부",data/2020/2020-01/2020-01-30/073_산업부_산업부_장관_수출_플러스_조기_전환과_소재_부품_장비_산업_경쟁력_강화를_위한_중소기업의_역할_당부.md,data/2020/2020-01/2020-01-30/073_산업통상자원부_산업부_장관_수출_플러스_조기_전환과_소재_부품_장비_산업_경쟁력_강화를_위한_중소기업의_역할_당부.md
위원,방송통신위원회,inferred,156373338,"한상혁 위원장, 신종 코로나 바이러스 관련 공신력 있는 정보 제공 및 사회혼란 야기 가짜뉴스 적극 대응을 위한 협력 논의",data/2020/2020-01/2020-01-30/076_위원_한상혁_위원장_신종_코로나_바이러스_관련_공신력_있는_정보_제공_및_사회혼란_야기_가짜뉴스_적극_대응을_위한_협력_논의.md,data/2020/2020-01/2020-01-30/076_방송통신위원회_한상혁_위원장_신종_코로나_바이러스_관련_공신력_있는_정보_제공_및_사회혼란_야기_가짜뉴스_적극_대응을_위한_협력_논의.md
시청,방송통신위원회,inferred,156373353,"방통위, 종편·보도PP 재승인을 위한‘시청자 의견(국민이 묻는다)’32,336건 청취",data/2020/2020-01/2020-01-30/083_시청_방통위_종편_보도PP_재승인을_위한_시청자_의견_국민이_묻는다_32_336건_청취.md,data/2020/2020-01/2020-01-30/083_방송통신위원회_방통위_종편_보도PP_재승인을_위한_시청자_의견_국민이_묻는다_32_336건_청취.md
강원,환경부,inferred,156373422,"(공동-참고)강원도 화천군, 경기도 파주시 야생멧돼지 6개체 아프리카돼지열병 바이러스 검출",data/2020/2020-01/2020-01-30/099_강원_공동_참고_강원도_화천군_경기도_파주시_야생멧돼지_6개체_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-30/099_환경부_공동_참고_강원도_화천군_경기도_파주시_야생멧돼지_6개체_아프리카돼지열병_바이러스_검출.md
여가부,여성가족부,alias,156373420,"여가부, 신종 코로나바이러스 감염 예방 대응 강화",data/2020/2020-01/2020-01-30/100_여가부_여가부_신종_코로나바이러스_감염_예방_대응_강화.md,data/2020/2020-01/2020-01-30/100_여성가족부_여가부_신종_코로나바이러스_감염_예방_대응_강화.md
강원,환경부,inferred,156373650,"(공동-참고)경기도 파주시 및 연천군, 강원도 화천군 야생멧돼지 폐사체 8개체에서 아프리카돼지열병 바이러스 검출",data/2020/2020-01/2020-01-30/101_강원_공동_참고_경기도_파주시_및_연천군_강원도_화천군_야생멧돼지_폐사체_8개체에서_아프리카돼지열병_바이러스_검출.md,data/2020/2020-01/2020-01-30/101_환경부_공동_참고_경기도_파주시_및_연천군_강원도_화천군_야생멧돼지_폐사체_8개체에서_아프리카돼지열병_바이러스_검출.md
당부,방송통신위원회,inferred,156373482,"한상혁 위원장, 신종 코로나 바이러스 관련 YTN의 재난방송 현장 점검 및 정확한 보도 당부",data/2020/2020-01/2020-01-31/049_당부_한상혁_위원장_신종_코로나_바이러스_관련_YTN의_재난방송_현장_점검_및_정확한_보도_당부.md,data/2020/2020-01/2020-01-31/049_방송통신위원회_한상혁_위원장_신종_코로나_바이러스_관련_YTN의_재난방송_현장_점검_및_정확한_보도_당부.md
